"cursor","count","results__kind","results__description","results__avatar_url","results__subscribers","results__updated_at","results__repo","results__version","results__stars","results__owner","results__forks","results__dependency_count"
"False:Cv8DCrsBCpcBgP_-9wVfpOr0qf_6jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2dk4qaiJ6Lmo2LjZ6clIzQj56Pmo3Si5aSmoWQkZr_AHN_nZOKmoiei5qNi42enJSM0I-ej5qN0ouWkpqFkJGa_wD__hDoAiEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","A basic element implementation of iron-a11y-keys-behavior","https://avatars2.githubusercontent.com/u/11639138?v=3","19","2017-06-25T19:58:25Z","iron-a11y-keys","v2.0.0","12","PolymerElements","12","2"
"","","element","An unstyled element that works similarly to a native browser select","https://avatars2.githubusercontent.com/u/11639138?v=3","27","2017-05-13T04:24:33Z","iron-dropdown","v2.0.0","21","PolymerElements","42","4"
"","","element","Implements an element that has a checked attribute and can be added to a form","https://avatars2.githubusercontent.com/u/11639138?v=3","18","2017-05-13T05:23:39Z","iron-checked-element-behavior","v2.0.0","3","PolymerElements","5","3"
"","","element","Textarea that grows in height as more lines of input are entered","https://avatars2.githubusercontent.com/u/11639138?v=3","19","2017-06-14T11:59:28Z","iron-autogrow-textarea","v2.0.0","11","PolymerElements","31","4"
"","","element","An input element that only allows US zip codes","https://avatars2.githubusercontent.com/u/11639138?v=3","18","2017-05-13T06:17:50Z","gold-zip-input","v1.0.6","4","PolymerElements","13","6"
"","","element","An input element that only allows credit card numbers","https://avatars2.githubusercontent.com/u/11639138?v=3","20","2017-05-13T06:14:20Z","gold-cc-input","v1.0.7","8","PolymerElements","21","7"
"","","element","An input element that only allows credit card expiration dates","https://avatars2.githubusercontent.com/u/11639138?v=3","19","2017-05-13T06:35:48Z","gold-cc-expiration-input","v1.1.3","3","PolymerElements","15","8"
"","","element","An input element that only allows emails","https://avatars2.githubusercontent.com/u/11639138?v=3","21","2017-06-15T09:39:28Z","gold-email-input","v1.0.9","14","PolymerElements","20","5"
"","","element","An input element that only allows cvc codes","https://avatars2.githubusercontent.com/u/11639138?v=3","18","2016-11-01T00:05:49Z","gold-cc-cvc-input","v1.0.10","4","PolymerElements","15","6"
"","","element","An input element that only allows phone numbers","https://avatars2.githubusercontent.com/u/11639138?v=3","22","2017-06-20T20:07:41Z","gold-phone-input","v1.1.0","10","PolymerElements","23","6"
"","","element","A modular client-side router","https://avatars2.githubusercontent.com/u/11639138?v=3","49","2017-06-22T00:01:58Z","app-route","v2.0.0","120","PolymerElements","51","2"
"","","element","GitHub Flavored Markdown (GFM) editor with filedrop and paste functionality","https://avatars3.githubusercontent.com/u/7557694?v=3","13","2017-03-06T00:53:28Z","juicy-markdown-editor","1.0.0","6","Juicy","3","3"
"","","element","<juicy-html> is a custom element that let's you load partial HTML chunks into your DOM.","https://avatars3.githubusercontent.com/u/7557694?v=3","17","2017-07-03T12:28:00Z","juicy-html","1.2.0","42","Juicy","7","0"
"","","element","Web components for the Firebase Web API","https://avatars2.githubusercontent.com/u/7328930?v=3","28","2017-06-27T17:47:31Z","firebase-element","v1.0.16","78","GoogleWebComponents","71","2"
"","","element","Web component extensions to the standard <time> element.","https://avatars2.githubusercontent.com/u/9919?v=3","47","2017-07-02T23:32:21Z","time-elements","v0.6.1","1202","github","64","0"
"","","element","[Polymer 1.x] A template element that repeat n times its content.","https://avatars2.githubusercontent.com/u/23132649?v=3","2","2017-04-18T20:31:42Z","dom-repeat-n","1.0.6","16","GeoloeG","3","1"
"","","element","Web component element for the Geolocation API","https://avatars1.githubusercontent.com/u/238208?v=3","10","2017-04-14T11:22:16Z","geo-location","1.0.6","68","ebidel","24","1"
"","","element","An element that allows simple configuration of multiple provider login for firebase","https://avatars2.githubusercontent.com/u/17868814?v=3","8","2017-06-21T05:53:27Z","login-fire","0.1.5","39","convoo","9","5"
"","","element","Manage page meta tags for SEO","https://avatars3.githubusercontent.com/u/304910?v=3","9","2017-03-22T21:14:30Z","app-metadata","v0.0.6","23","CaptainCodeman","6","1"
"","","element","Polymer based timezone selection component","https://avatars0.githubusercontent.com/u/25048149?v=3","3","2017-05-03T23:21:35Z","paper-timezone","1.1.2","15","bluewatertracks","3","9"
"False:CvkDCrUBCpEBgP_-9wVfTD70i__ujIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2IlpGclpGbmo2Wi5fQj56Pmo3SnJ6NkIqMmpP_AHN_iJaRnJaRm5qNlouX0I-ej5qN0pyejZCKjJqT_wD__hD8AiEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1003","element","Allows you to add Google Analytics to your website.","https://avatars3.githubusercontent.com/u/23045140?v=3","2","2016-10-26T02:50:21Z","blink-analytics","1.0.0","0","blinktechsg","0","1"
"","","element","Polymer Quill Rich Text Editor","https://avatars3.githubusercontent.com/u/19915?v=3","3","2017-06-21T12:52:16Z","polymer-quill","v1.2.3","26","chuckh","13","11"
"","","element","Material design date picker component for polymer","https://avatars2.githubusercontent.com/u/324392?v=3","18","2017-07-03T18:47:47Z","paper-date-picker","1.2.0","220","bendavis78","138","13"
"","","element","A custom element that makes multi selects more user friendly, with search","https://avatars1.githubusercontent.com/u/361671?v=3","0","2017-05-07T13:55:39Z","searchable-multi","v1.0.0","4","matthewp","1","0"
"","","element","Polymer Wrapper for 2Checkouts payments","https://avatars3.githubusercontent.com/u/1466420?v=3","1","2017-06-04T20:34:17Z","two-checkout","v0.1.0","0","bennypowers","0","1"
"","","element","Polymer 2.0 based custom-element to display video with parallax effect and overlays.","https://avatars1.githubusercontent.com/u/11249240?v=3","1","2017-04-20T15:36:12Z","pf-parallax-video","0.1.1","0","PFElements","0","1"
"","","element","Web Component that allows to resize its childrens vertically or horizontally","https://avatars0.githubusercontent.com/u/92611?v=3","3","2017-06-27T07:49:08Z","resizable-panels","v2.0.4","5","kcmr","0","1"
"","","element","Polymer 2 element for customized checkboxes. Part of Vaadin Core Elements bundle.","https://avatars1.githubusercontent.com/u/1171922?v=3","10","2017-06-20T13:09:55Z","vaadin-checkbox","v1.0.0-alpha1","0","vaadin","1","3"
"","","element","A polymer web components to integrate the Google VR webview, and easily create ""VR walk""","https://avatars1.githubusercontent.com/u/4815524?v=3","1","2017-05-18T10:06:06Z","polyvr-viewer","1.0.0","2","arfost","0","1"
"","","element","An event calendar web component build with polymer based on mpachnis/mp-calendar","https://avatars3.githubusercontent.com/u/1157972?v=3","2","2017-06-01T01:47:44Z","events-calendar","v0.1.2","4","Hispar","2","6"
"","","element","A Polymer 1.x forum component.","https://avatars1.githubusercontent.com/u/6861618?v=3","2","2017-03-27T10:00:38Z","app-forum","v1.0.4","2","dav04","0","17"
"","","element","Polymer element to load feature polyfills from polyfill.io service","https://avatars3.githubusercontent.com/u/304910?v=3","1","2017-03-07T20:13:14Z","poly-poly","v0.0.4","1","CaptainCodeman","0","1"
"","","element","Material Design Search Input Webcomponent for Polymer","https://avatars3.githubusercontent.com/u/860012?v=3","1","2017-06-20T20:08:58Z","paper-searchbox","v1.0.2","4","petja","3","4"
"","","element","A polymer reusable component that provides a solution for filtering a list of items before displaying them. This component also supports use of custom filter functions using the f attribute.","https://avatars0.githubusercontent.com/u/8601175?v=3","2","2017-05-21T14:30:32Z","grafitto-filter","v0.0.3","2","grafitto","0","1"
"","","element","Lightweight, style-agnostic callout box that works anywhere","https://avatars2.githubusercontent.com/u/20366265?v=3","1","2017-02-12T04:29:22Z","simple-callout","v0.4.3","4","SimpleElements","0","1"
"","","element","A custom Polymer element for displaying a REST API doc","https://avatars0.githubusercontent.com/u/16118764?v=3","1","2017-06-06T03:08:06Z","rest-api-doc","v2.1.1","0","DeepSpaceDev","0","8"
"","","element","Lazy loading img","https://avatars3.githubusercontent.com/u/304910?v=3","1","2017-03-16T17:14:02Z","lazy-img","v0.0.7","5","CaptainCodeman","0","2"
"","","element","Momentum scroller using impetus","https://avatars3.githubusercontent.com/u/304910?v=3","1","2017-03-27T16:27:26Z","impetus-scroller","v0.0.3","1","CaptainCodeman","2","2"
"","","element","Polymer element that displays a Material Design image carousel.","https://avatars2.githubusercontent.com/u/13294419?v=3","2","2017-05-26T22:58:16Z","paper-carousel","v1.3.1","3","wincinderith","0","3"
"False:CpEECs0BCqkBgP_-9wVegmD0nP_5jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2WkZiNmoyMkI2ej5abkIianZyQko-QkZqRi4zQkpCRmobSlpGPiov_AHN_lpGYjZqMjJCNno-Wm5CImp2ckJKPkJGakYuM0JKQkZqG0paRj4qL_wD__hCQAyEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","Polymer select filterable","https://avatars1.githubusercontent.com/u/22927943?v=3","2","2017-04-15T09:34:07Z","tiki-select-filterable","v0.1.4","0","tiki-elements","0","7"
"","","element","I18N Base Element for Polymer 2.x with i18n-behavior","https://avatars3.githubusercontent.com/u/16043714?v=3","2","2017-05-17T16:23:28Z","i18n-element","2.0.0","4","t2ym","0","2"
"","","element","🛠 Web components for Webduino","https://avatars2.githubusercontent.com/u/11813619?v=3","13","2017-06-05T13:34:17Z","webduino","0.3.2","34","webduinoio","14","2"
"","","element","Polymer Wrapper for Stripe.js v3 Elements","https://avatars3.githubusercontent.com/u/1466420?v=3","1","2017-06-19T20:19:31Z","stripe-elements","v0.1.1","2","bennypowers","1","1"
"","","element","polymer elements for fast and modular multivariate analysis","https://avatars1.githubusercontent.com/u/17042611?v=3","5","2017-06-01T18:55:58Z","multi-verse","v0.7.10","15","PolymerEl","0","4"
"","","element","playing game card element based on ES6 and Polymer 2.0","https://avatars1.githubusercontent.com/u/3390457?v=3","5","2017-06-19T10:03:05Z","game-card","v1.0.5","25","vpusher","8","1"
"","","element","HTMLImageElement extension for lazy loading.","https://avatars0.githubusercontent.com/u/1800018?v=3","4","2017-06-05T11:50:51Z","lazyload-image","v2.1.0","182","1000ch","14","0"
"","","element","A flip clock, timer and countdown made with Polymer","https://avatars2.githubusercontent.com/u/1193298?v=3","8","2017-04-17T07:58:37Z","flip-clock","v1.2.6","59","Granze","20","2"
"","","element","null","https://avatars1.githubusercontent.com/u/17493074?v=3","4","2017-03-23T09:45:42Z","gfs-droppoint","v1.0.0","1","GlobalFreightSolutions","0","4"
"","","element","A specific style of alert that appears in response to a control or action, and presents a set of two or more choices related to the current context.","https://avatars1.githubusercontent.com/u/7706923?v=3","2","2017-03-28T20:18:13Z","ra-action-sheet","v1.0.1","1","rafiuske","1","5"
"","","element","<ascii-diagram> tag","https://avatars1.githubusercontent.com/u/29017?v=3","1","2017-05-03T23:23:00Z","ascii-diagram","0.1.0","2","ichiban","0","1"
"","","element","NVD3 charts as web components for Polymer.","https://avatars1.githubusercontent.com/u/896271?v=3","4","2017-06-13T11:46:16Z","nvd3-elements","v0.21.0","26","saeidzebardast","9","3"
"","","element","Polymer element to display a Dialogue box for selecting colors","https://avatars2.githubusercontent.com/u/3534427?v=3","1","2017-06-05T08:15:38Z","l2t-paper-color","0.1.1","1","Link2Twenty","0","10"
"","","element","Polymer element to display ""star"" ratings in a paper style","https://avatars2.githubusercontent.com/u/3534427?v=3","1","2017-07-02T19:34:43Z","l2t-paper-rating","v1.2.0","4","Link2Twenty","0","3"
"","","element","A Polymer component for the (unofficial) caniuse embed","https://avatars2.githubusercontent.com/u/8677283?v=3","1","2017-06-21T13:35:39Z","caniuse-embed-polymer","v1.3.0","8","ireade","1","1"
"","","element","Ultra fast Polymer elements for ratings.","https://avatars2.githubusercontent.com/u/10231285?v=3","1","2017-05-06T06:58:46Z","s-rating","v0.1.3","8","StartPolymer","0","2"
"","","element","A polymer element allowing SVG images to be responsive and styled with CSS.","https://avatars2.githubusercontent.com/u/10231285?v=3","1","2017-02-21T10:04:26Z","s-svg","v0.1.2","4","StartPolymer","0","1"
"","","element","A simple wrapper to make it easier to create icons for education","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-04T19:37:07Z","lrn-icon","1.0.1","0","LRNWebComponents","0","5"
"","","element","vaadin-upload is a Polymer element for uploading multiple files with progress indication, a part of the Vaadin Core Elements","https://avatars1.githubusercontent.com/u/1171922?v=3","15","2017-05-31T03:09:29Z","vaadin-upload","v1.1.4","63","vaadin","28","8"
"","","element","<money-input> is a customizable input validator and mask for currency amounts. It uses the paper-input element for create the element form","https://avatars2.githubusercontent.com/u/20133689?v=3","6","2017-01-23T13:26:54Z","money-input","v1.1.0","7","IngressoRapidoWebComponents","5","3"
"False:CuYDCqIBCn-A__73BV3nzPRt__uMgZyKjIuQktKak5qSmpGLjP8AdG2goJmLjKCg_wBdno-PmpGYlpGa_wBzdG2WkZuah_8AXY2aj5D_AHN0bZuQnKCWm_8AXZKGmY2QktCPno-ajdKPnpiajf8Ac3-ShpmNkJLQj56Pmo3Sj56Ymo3_AP_-EKQDIQTdBJAdPBsZUABaCwnqSWo-aZWhEBACYPOju8ABEg1Eb2N1bWVudEluZGV4GvkBKEFORCAoSVMgImN1c3RvbWVyX25hbWUiICJhcHBlbmdpbmUiKSAoSVMgImdyb3VwX25hbWUiICJzfmN1c3RvbS1lbGVtZW50cyIpIChJUyAibmFtZXNwYWNlIiAiIikgKElTICJpbmRleF9uYW1lIiAicmVwbyIpIChBTkQgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSkpOhkKDChOIG9yZGVyX2lkKRABGQAAAAAAAPD_ShkIAToSYnRpX2dlbmVyaWNfc2NvcmVyQOgH","1004","element","[Polymer 1.x] An input element with Material Design that allows password with an optional strength meter.","https://avatars2.githubusercontent.com/u/23132649?v=3","3","2017-05-23T18:02:06Z","gold-password-input","1.1.6","26","GeoloeG","7","10"
"","","element","Smooth signature drawing with HTML5 Canvas","https://avatars3.githubusercontent.com/u/304910?v=3","1","2017-05-18T16:36:05Z","sign-here","v0.0.1","11","CaptainCodeman","2","2"
"","","element","A Polymer websocket element with support for subprotocols","https://avatars3.githubusercontent.com/u/2129305?v=3","1","2017-05-19T08:02:56Z","websocket-component","v1.1.3","7","wburgers","3","1"
"","","element","Web component that shortens URLs with the Google URL Shortener API","https://avatars2.githubusercontent.com/u/7328930?v=3","16","2017-06-20T04:23:07Z","google-url-shortener","v1.0.2","34","GoogleWebComponents","12","2"
"","","element","A custom element for flexible GIF playback","https://avatars0.githubusercontent.com/u/23264?v=3","41","2017-06-30T12:35:22Z","x-gif","0.1.1","1881","geelen","112","0"
"","","element","A set of custom element utility methods.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-04-11T16:57:21Z","nebula-element-mixin","v2.0.2","1","arsnebula","0","1"
"","","element","Polymer multiple selection list for facebook friends","https://avatars2.githubusercontent.com/u/25598587?v=3","1","2017-03-27T13:42:24Z","facebook-friends-selector","v0.1.0","1","lgaribaldi","0","5"
"","","element","A Polymer behavior to support button capabilities.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-02T03:56:45Z","nebula-button-behavior","v2.0.1","1","arsnebula","0","2"
"","","element","A web component for sharing URLs","https://avatars3.githubusercontent.com/u/45510?v=3","1","2017-06-01T14:37:10Z","share-button","0.6.1","18","PaulKinlan","2","0"
"","","element","A Polymer 2.0 Component for Vidyo IO","https://avatars2.githubusercontent.com/u/25620305?v=3","0","2017-03-24T03:39:28Z","vidyo-io","v0.2.0","0","oi-oy-div","0","8"
"","","element","A small Polymer element that represents a complex entity such as a calendar event or a contact. ","https://avatars2.githubusercontent.com/u/324392?v=3","11","2017-06-27T10:10:38Z","paper-chip","1.1.2","65","bendavis78","18","5"
"","","element","UniFlow for Polymer","https://avatars2.githubusercontent.com/u/1342004?v=3","20","2017-06-27T08:56:09Z","uniflow-polymer","v0.5.0","143","google","10","1"
"","","element","iron-data-table is a Web Component for displaying data as a table or grid. Built on top of iron-list using Polymer.","https://avatars1.githubusercontent.com/u/1039468?v=3","19","2017-06-02T08:54:33Z","iron-data-table","v1.0.7","139","Saulis","59","7"
"","","element","Expression of a vocabulary term","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-04-04T21:08:49Z","lrn-vocab","0.0.8","0","LRNWebComponents","0","8"
